Id,Class
2997,6
2998,2
2999,0
3000,3
3001,2
3002,9
3003,3
3004,0
3005,1
3006,9
3007,0
3008,2
3009,3
3010,3
3011,8
3012,6
3013,7
3014,0
3015,0
3016,7
3017,9
3018,0
3019,1
3020,9
3021,0
3022,0
3023,6
3024,8
3025,3
3026,7
3027,0
3028,8
3029,7
3030,9
3031,0
3032,0
3033,0
3034,8
3035,1
3036,6
3037,2
3038,0
3039,3
3040,6
3041,8
3042,6
3043,3
3044,1
3045,2
3046,0
3047,7
3048,3
3049,6
3050,6
3051,8
3052,3
3053,5
3054,0
3055,1
3056,7
3057,6
3058,9
3059,3
3060,5
3061,8
3062,6
3063,3
3064,2
3065,2
3066,0
3067,0
3068,9
3069,1
3070,0
3071,2
3072,8
3073,0
3074,8
3075,9
3076,8
3077,2
3078,2
3079,6
3080,0
3081,7
3082,6
3083,3
3084,0
3085,6
3086,2
3087,2
3088,6
3089,8
3090,1
3091,7
3092,1
3093,1
3094,9
3095,3
3096,0
3097,1
3098,8
3099,0
3100,3
3101,2
3102,5
3103,8
3104,0
3105,5
3106,0
3107,0
3108,8
3109,3
3110,2
3111,0
3112,3
3113,1
3114,0
3115,9
3116,2
3117,3
3118,3
3119,6
3120,0
3121,4
3122,0
3123,3
3124,2
3125,7
3126,1
3127,0
3128,8
3129,2
3130,6
3131,6
3132,8
3133,0
3134,2
3135,0
3136,9
3137,0
3138,0
3139,0
3140,8
3141,7
3142,1
3143,7
3144,7
3145,7
3146,8
3147,6
3148,0
3149,3
3150,0
3151,7
3152,6
3153,2
3154,2
3155,6
3156,0
3157,2
3158,8
3159,9
3160,7
3161,3
3162,4
3163,2
3164,9
3165,8
3166,5
3167,7
3168,6
3169,2
3170,8
3171,2
3172,0
3173,8
3174,0
3175,9
3176,0
3177,3
3178,7
3179,1
3180,0
3181,5
3182,3
3183,0
3184,3
3185,3
3186,0
3187,5
3188,0
3189,6
3190,8
3191,6
3192,8
3193,0
3194,7
3195,0
3196,3
3197,9
3198,1
3199,2
3200,3
3201,1
3202,3
3203,3
3204,1
3205,2
3206,7
3207,0
3208,0
3209,1
3210,1
3211,8
3212,0
3213,8
3214,1
3215,1
3216,3
3217,1
3218,1
3219,0
3220,7
3221,0
3222,2
3223,9
3224,1
3225,8
3226,0
3227,8
3228,2
3229,1
3230,9
3231,2
3232,8
3233,8
3234,7
3235,8
3236,2
3237,3
3238,0
3239,6
3240,9
3241,0
3242,1
3243,2
3244,9
3245,2
3246,0
3247,6
3248,5
3249,7
3250,9
3251,2
3252,9
3253,5
3254,0
3255,0
3256,1
3257,2
3258,1
3259,0
3260,6
3261,8
3262,6
3263,6
3264,0
3265,7
3266,1
3267,0
3268,7
3269,1
