Id,Class
2997,2
2998,2
2999,2
3000,4
3001,6
3002,3
3003,9
3004,9
3005,9
3006,8
3007,8
3008,8
3009,0
3010,0
3011,0
3012,1
3013,1
3014,1
3015,2
3016,2
3017,2
3018,7
3019,7
3020,7
3021,0
3022,0
3023,0
3024,7
3025,7
3026,7
3027,7
3028,7
3029,7
3030,5
3031,1
3032,5
3033,0
3034,0
3035,0
3036,3
3037,3
3038,3
3039,9
3040,9
3041,9
3042,7
3043,7
3044,7
3045,8
3046,8
3047,8
3048,9
3049,9
3050,9
3051,2
3052,5
3053,5
3054,9
3055,9
3056,9
3057,4
3058,4
3059,4
3060,8
3061,8
3062,8
3063,1
3064,1
3065,1
3066,8
3067,8
3068,2
3069,2
3070,2
3071,2
3072,7
3073,7
3074,7
3075,0
3076,0
3077,0
3078,2
3079,2
3080,2
3081,8
3082,5
3083,8
3084,7
3085,7
3086,7
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,7
3094,7
3095,7
3096,7
3097,7
3098,7
3099,1
3100,1
3101,1
3102,9
3103,9
3104,9
3105,7
3106,7
3107,7
3108,0
3109,0
3110,0
3111,5
3112,5
3113,5
3114,1
3115,1
3116,1
3117,7
3118,7
3119,7
3120,1
3121,1
3122,1
3123,9
3124,9
3125,9
3126,3
3127,8
3128,3
3129,7
3130,7
3131,7
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,7
3139,7
3140,7
3141,8
3142,8
3143,8
3144,7
3145,7
3146,7
3147,8
3148,8
3149,8
3150,2
3151,2
3152,2
3153,8
3154,8
3155,8
3156,3
3157,3
3158,3
3159,2
3160,2
3161,2
3162,2
3163,2
3164,2
3165,3
3166,3
3167,3
3168,1
3169,1
3170,1
3171,5
3172,0
3173,8
3174,1
3175,1
3176,1
3177,5
3178,5
3179,5
3180,8
3181,0
3182,0
3183,1
3184,1
3185,1
3186,0
3187,0
3188,0
3189,7
3190,7
3191,7
3192,9
3193,9
3194,9
3195,0
3196,0
3197,0
3198,1
3199,1
3200,1
3201,0
3202,0
3203,0
3204,7
3205,7
3206,2
3207,6
3208,6
3209,6
3210,8
3211,8
3212,8
3213,1
3214,1
3215,1
3216,9
3217,9
3218,9
3219,1
3220,1
3221,1
3222,7
3223,7
3224,7
3225,7
3226,7
3227,7
3228,2
3229,2
3230,2
3231,3
3232,3
3233,3
3234,1
3235,1
3236,1
3237,3
3238,3
3239,3
3240,0
3241,0
3242,0
3243,8
3244,8
3245,8
3246,1
3247,5
3248,5
3249,8
3250,8
3251,8
3252,2
3253,2
3254,2
3255,0
3256,0
3257,0
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,2
3265,8
3266,8
3267,8
3268,8
3269,8
3270,3
3271,3
3272,3
3273,0
3274,0
3275,0
3276,1
3277,8
3278,8
3279,0
3280,0
3281,1
3282,0
3283,0
3284,0
3285,8
3286,8
3287,8
3288,2
3289,2
3290,2
3291,9
3292,9
3293,9
3294,7
3295,7
3296,7
3297,7
3298,7
3299,7
3300,7
3301,7
3302,7
3303,2
3304,2
3305,2
3306,9
3307,9
3308,9
3309,8
3310,8
3311,8
3312,2
3313,2
3314,2
3315,6
3316,4
3317,4
3318,7
3319,7
3320,8
3321,5
3322,0
3323,0
3324,1
3325,1
3326,1
3327,8
3328,8
3329,8
3330,6
3331,6
3332,6
3333,0
3334,0
3335,0
3336,2
3337,2
3338,2
3339,0
3340,0
3341,0
3342,2
3343,2
3344,2
3345,1
3346,1
3347,1
3348,0
3349,0
3350,0
3351,1
3352,1
3353,1
3354,8
3355,9
3356,9
3357,8
3358,8
3359,8
3360,0
3361,0
3362,0
3363,5
3364,5
3365,5
3366,9
3367,1
3368,1
3369,8
3370,8
3371,8
3372,8
3373,8
3374,8
3375,7
3376,2
3377,2
3378,8
3379,8
3380,8
3381,3
3382,3
3383,1
3384,7
3385,7
3386,5
3387,2
3388,2
3389,7
3390,6
3391,6
3392,6
3393,2
3394,2
3395,2
3396,2
3397,2
3398,2
3399,6
3400,6
3401,6
3402,3
3403,3
3404,3
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,1
3417,8
3418,8
3419,8
3420,7
3421,4
3422,4
3423,8
3424,8
3425,8
3426,7
3427,3
3428,3
3429,8
3430,9
3431,9
3432,8
3433,8
3434,8
3435,1
3436,1
3437,1
3438,7
3439,7
3440,7
3441,0
3442,0
3443,0
3444,2
3445,2
3446,2
3447,7
3448,7
3449,7
3450,9
3451,9
3452,9
3453,8
3454,8
3455,8
3456,5
3457,5
3458,5
3459,2
3460,7
3461,2
3462,3
3463,4
3464,4
3465,4
3466,4
3467,8
3468,0
3469,0
3470,0
3471,2
3472,2
3473,2
3474,3
3475,3
3476,3
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,7
3487,7
3488,7
3489,8
3490,8
3491,8
3492,8
3493,8
3494,8
3495,3
3496,3
3497,3
3498,2
3499,2
3500,2
3501,0
3502,0
3503,0
3504,1
3505,1
3506,1
3507,3
3508,7
3509,3
3510,6
3511,6
3512,6
3513,3
3514,3
3515,3
3516,7
3517,7
3518,7
3519,9
3520,9
3521,9
3522,8
3523,8
3524,8
3525,8
3526,8
3527,8
3528,8
3529,8
3530,8
3531,3
3532,3
3533,3
3534,8
3535,8
3536,8
3537,5
3538,5
3539,5
3540,6
3541,6
3542,6
3543,0
3544,0
3545,0
3546,2
3547,2
3548,2
3549,9
3550,9
3551,9
3552,8
3553,8
3554,8
3555,7
3556,7
3557,7
3558,5
3559,5
3560,2
3561,7
3562,7
3563,7
3564,8
3565,8
3566,8
3567,9
3568,9
3569,9
3570,8
3571,8
3572,8
3573,7
3574,7
3575,7
3576,7
3577,7
3578,7
3579,8
3580,8
3581,8
3582,2
3583,2
3584,2
3585,2
3586,2
3587,2
3588,3
3589,3
3590,3
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,3
3598,3
3599,3
3600,0
3601,0
3602,0
3603,7
3604,7
3605,7
3606,1
3607,1
3608,1
3609,0
3610,0
3611,0
3612,1
3613,1
3614,1
3615,3
3616,0
3617,3
3618,2
3619,2
3620,2
3621,7
3622,7
3623,7
3624,8
3625,8
3626,8
3627,1
3628,1
3629,1
3630,9
3631,9
3632,9
3633,0
3634,0
3635,0
3636,3
3637,3
3638,3
3639,1
3640,1
3641,1
3642,7
3643,7
3644,7
3645,1
3646,1
3647,1
3648,4
3649,3
3650,4
3651,7
3652,7
3653,7
3654,1
3655,1
3656,1
3657,0
3658,0
3659,0
3660,6
3661,6
3662,6
3663,7
3664,9
3665,9
3666,2
3667,2
3668,2
3669,0
3670,0
3671,0
3672,5
3673,5
3674,5
3675,3
3676,3
3677,3
3678,4
3679,4
3680,4
3681,1
3682,1
3683,1
3684,9
3685,9
3686,9
3687,2
3688,2
3689,2
3690,2
3691,2
3692,2
3693,1
3694,1
3695,1
3696,4
3697,4
3698,4
3699,7
3700,7
3701,7
3702,2
3703,2
3704,2
3705,9
3706,9
3707,9
3708,9
3709,0
3710,0
3711,9
3712,9
3713,9
3714,1
3715,3
3716,1
3717,1
3718,1
3719,1
3720,8
3721,8
3722,5
3723,4
3724,4
3725,7
3726,5
3727,5
3728,5
3729,0
3730,0
3731,0
3732,9
3733,9
3734,9
3735,0
3736,0
3737,0
3738,8
3739,8
3740,8
3741,7
3742,7
3743,7
3744,7
3745,7
3746,7
3747,9
3748,9
3749,9
3750,8
3751,8
3752,8
3753,8
3754,8
3755,8
3756,1
3757,1
3758,1
3759,0
3760,0
3761,0
3762,7
3763,7
3764,7
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,2
3772,2
3773,2
3774,6
3775,6
3776,6
3777,0
3778,0
3779,0
3780,2
3781,2
3782,2
3783,7
3784,7
3785,7
3786,8
3787,8
3788,8
3789,7
3790,7
3791,7
3792,0
3793,0
3794,0
3795,6
3796,6
3797,0
3798,2
3799,2
3800,2
3801,4
3802,4
3803,4
3804,7
3805,7
3806,7
3807,7
3808,7
3809,7
3810,2
3811,2
3812,2
3813,0
3814,0
3815,0
3816,3
3817,3
3818,1
3819,2
3820,2
3821,2
3822,7
3823,7
3824,7
3825,2
3826,2
3827,2
3828,6
3829,6
3830,6
3831,8
3832,8
3833,1
3834,7
3835,7
3836,7
3837,0
3838,0
3839,0
3840,1
3841,1
3842,1
3843,7
3844,7
3845,7
3846,7
3847,7
3848,7
3849,2
3850,2
3851,2
3852,1
3853,1
3854,1
3855,3
3856,3
3857,3
3858,1
3859,1
3860,1
3861,2
3862,2
3863,2
3864,2
3865,2
3866,2
3867,2
3868,2
3869,2
3870,7
3871,7
3872,7
3873,1
3874,1
3875,1
3876,6
3877,6
3878,4
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,8
3886,8
3887,8
3888,1
3889,1
3890,1
3891,3
3892,5
3893,5
3894,5
3895,2
3896,8
3897,1
3898,1
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,5
3907,5
3908,5
3909,0
3910,0
3911,0
3912,3
3913,3
3914,3
3915,6
3916,6
3917,6
3918,0
3919,0
3920,0
3921,3
3922,3
3923,3
3924,8
3925,8
3926,8
3927,4
3928,4
3929,4
3930,2
3931,2
3932,2
3933,0
3934,0
3935,0
3936,8
3937,8
3938,8
3939,8
3940,8
3941,8
3942,8
3943,5
3944,5
3945,8
3946,8
3947,8
3948,7
3949,7
3950,7
3951,2
3952,2
3953,2
3954,4
3955,4
3956,4
3957,7
3958,7
3959,7
3960,0
3961,0
3962,0
3963,7
3964,7
3965,7
3966,1
3967,1
3968,1
3969,1
3970,1
3971,1
3972,7
3973,7
3974,7
3975,5
3976,5
3977,0
3978,2
3979,2
3980,2
3981,8
3982,8
3983,8
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,2
3991,2
3992,8
3993,2
3994,2
3995,2
3996,1
3997,1
3998,1
3999,4
4000,6
4001,6
4002,1
4003,1
4004,1
4005,2
4006,2
4007,2
4008,4
4009,6
4010,4
4011,7
4012,7
4013,7
4014,7
4015,7
4016,7
4017,8
4018,8
4019,8
4020,0
4021,0
4022,0
4023,3
4024,3
4025,3
4026,3
4027,3
4028,3
4029,7
4030,7
4031,7
4032,1
4033,1
4034,1
4035,2
4036,2
4037,2
4038,8
4039,8
4040,8
4041,0
4042,0
4043,0
4044,3
4045,3
4046,3
4047,2
4048,2
4049,4
4050,2
4051,2
4052,2
4053,2
4054,2
4055,2
4056,0
4057,0
4058,0
4059,3
4060,3
4061,0
4062,1
4063,1
4064,1
4065,6
4066,6
4067,6
4068,7
4069,7
4070,7
4071,8
4072,8
4073,8
4074,2
4075,2
4076,2
4077,3
4078,1
4079,1
4080,8
4081,8
4082,8
4083,2
4084,2
4085,2
4086,7
4087,7
4088,7
4089,8
4090,8
4091,8
4092,2
4093,2
4094,2
4095,1
4096,1
4097,1
4098,8
4099,8
4100,8
4101,0
4102,0
4103,0
4104,3
4105,3
4106,3
4107,8
4108,8
4109,8
4110,7
4111,7
4112,7
4113,0
4114,0
4115,0
4116,2
4117,2
4118,2
4119,2
4120,2
4121,2
4122,3
4123,3
4124,3
4125,2
4126,2
4127,2
4128,8
4129,8
4130,0
4131,8
4132,8
4133,8
4134,5
4135,5
4136,5
4137,0
4138,0
4139,0
4140,9
4141,9
4142,9
4143,2
4144,2
4145,2
4146,7
4147,7
4148,7
4149,0
4150,0
4151,0
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4158,8
4159,8
4160,8
4161,3
4162,3
4163,3
4164,7
4165,7
4166,7
4167,9
4168,9
4169,9
4170,0
4171,0
4172,0
4173,8
4174,8
4175,8
4176,2
4177,2
4178,2
4179,8
4180,9
4181,9
4182,0
4183,0
4184,0
4185,8
4186,5
4187,5
4188,8
4189,2
4190,2
4191,0
4192,0
4193,0
4194,1
4195,1
4196,8
4197,3
4198,3
4199,3
4200,5
4201,8
4202,5
4203,2
4204,2
4205,2
4206,1
4207,1
4208,1
4209,8
4210,8
4211,8
4212,1
4213,1
4214,1
4215,2
4216,2
4217,2
4218,6
4219,6
4220,6
4221,4
4222,4
4223,4
4224,9
4225,9
4226,9
4227,2
4228,5
4229,5
4230,5
4231,5
4232,5
4233,5
4234,5
4235,5
4236,8
4237,8
4238,8
4239,0
4240,6
4241,0
4242,8
4243,8
4244,8
4245,7
4246,7
4247,7
4248,0
4249,1
4250,0
4251,2
4252,8
4253,2
4254,9
4255,9
4256,9
4257,7
4258,7
4259,7
4260,5
4261,5
4262,5
4263,2
4264,2
4265,2
4266,7
4267,7
4268,7
4269,8
4270,8
4271,8
4272,2
4273,2
4274,2
4275,0
4276,0
4277,0
4278,1
4279,3
4280,1
4281,1
4282,4
4283,1
4284,0
4285,0
4286,0
4287,7
4288,7
4289,7
4290,9
4291,9
4292,9
4293,5
4294,5
4295,5
4296,2
4297,2
4298,2
4299,8
4300,8
4301,8
4302,9
4303,9
4304,9
4305,0
4306,0
4307,0
4308,4
4309,4
4310,4
4311,7
4312,7
4313,7
4314,8
4315,8
4316,8
4317,1
4318,1
4319,1
4320,3
4321,3
4322,3
4323,1
4324,1
4325,1
4326,5
4327,3
4328,0
4329,4
4330,4
4331,1
4332,1
4333,1
4334,1
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,9
4342,9
4343,9
4344,8
4345,8
4346,2
4347,0
4348,0
4349,0
4350,3
4351,3
4352,3
4353,9
4354,9
4355,9
4356,0
4357,1
4358,0
4359,3
4360,3
4361,3
4362,8
4363,8
4364,8
4365,2
4366,2
4367,2
4368,1
4369,1
4370,1
4371,9
4372,9
4373,9
4374,6
4375,6
4376,6
4377,5
4378,5
4379,5
4380,6
4381,6
4382,6
4383,4
4384,8
4385,8
4386,7
4387,7
4388,7
4389,7
4390,7
4391,7
4392,6
4393,6
4394,6
4395,1
4396,1
4397,1
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,8
4405,8
4406,8
4407,1
4408,1
4409,1
4410,2
4411,2
4412,2
4413,7
4414,7
4415,2
4416,2
4417,2
4418,2
4419,8
4420,8
4421,8
4422,0
4423,0
4424,0
4425,3
4426,3
4427,3
4428,0
4429,0
4430,0
4431,8
4432,8
4433,8
4434,2
4435,2
4436,2
4437,3
4438,3
4439,3
4440,5
4441,5
4442,5
4443,2
4444,2
4445,2
4446,7
4447,7
4448,7
4449,1
4450,1
4451,1
4452,9
4453,9
4454,9
4455,1
4456,1
4457,1
4458,3
4459,1
4460,1
4461,0
4462,0
4463,0
4464,2
4465,2
4466,2
4467,7
4468,4
4469,7
4470,1
4471,1
4472,1
4473,7
4474,7
4475,7
4476,2
4477,2
4478,2
4479,2
4480,2
4481,2
4482,3
4483,3
4484,8
4485,5
4486,5
4487,5
4488,1
4489,1
4490,1
4491,8
4492,8
4493,8
4494,8
4495,8
4496,8
4497,8
4498,2
4499,8
4500,1
4501,1
4502,1
4503,7
4504,7
4505,7
4506,9
4507,9
4508,9
4509,8
4510,8
4511,8
4512,3
4513,3
4514,1
4515,9
4516,9
4517,9
4518,7
4519,7
4520,7
4521,0
4522,0
4523,0
4524,1
4525,1
4526,1
4527,7
4528,7
4529,7
4530,8
4531,8
4532,8
4533,1
4534,1
4535,1
4536,9
4537,9
4538,9
4539,2
4540,2
4541,2
4542,7
4543,7
4544,7
4545,7
4546,7
4547,7
4548,6
4549,6
4550,6
4551,1
4552,1
4553,1
4554,3
4555,7
4556,7
4557,2
4558,2
4559,2
4560,0
4561,0
4562,0
4563,5
4564,5
4565,5
4566,1
4567,1
4568,1
4569,5
4570,0
4571,5
4572,2
4573,2
4574,2
4575,2
4576,2
4577,7
4578,0
4579,0
4580,0
4581,7
4582,7
4583,7
4584,3
4585,3
4586,7
4587,2
4588,2
4589,2
4590,8
4591,8
4592,8
4593,8
4594,8
4595,8
4596,2
4597,2
4598,2
4599,9
4600,9
4601,9
4602,2
4603,2
4604,2
4605,1
4606,1
4607,1
4608,5
4609,8
4610,5
4611,7
4612,7
4613,7
4614,9
4615,9
4616,9
4617,0
4618,6
4619,6
4620,7
4621,7
4622,7
4623,0
4624,0
4625,0
4626,7
4627,7
4628,7
4629,7
4630,7
4631,7
4632,2
4633,2
4634,2
4635,2
4636,2
4637,2
4638,8
4639,8
4640,8
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,1
4648,1
4649,1
4650,8
4651,8
4652,8
4653,2
4654,2
4655,2
4656,5
4657,5
4658,5
4659,4
4660,4
4661,4
4662,3
4663,3
4664,3
4665,0
4666,0
4667,0
4668,8
4669,8
4670,2
4671,2
4672,2
4673,2
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,5
4681,5
4682,4
4683,0
4684,0
4685,0
4686,8
4687,0
4688,1
4689,2
4690,2
4691,2
4692,2
4693,2
4694,2
4695,9
4696,9
4697,9
4698,0
4699,0
4700,0
4701,2
4702,2
4703,2
4704,7
4705,7
4706,7
4707,7
4708,7
4709,7
4710,9
4711,9
4712,9
4713,9
4714,8
4715,8
4716,7
4717,7
4718,7
4719,2
4720,2
4721,2
4722,1
4723,1
4724,1
4725,7
4726,7
4727,7
4728,3
4729,3
4730,3
4731,8
4732,8
4733,8
4734,0
4735,0
4736,0
4737,2
4738,2
4739,2
4740,0
4741,0
4742,0
4743,9
4744,9
4745,9
4746,7
4747,7
4748,7
4749,7
4750,7
4751,3
4752,2
4753,2
4754,2
4755,2
4756,2
4757,2
4758,7
4759,7
4760,7
4761,1
4762,1
4763,1
4764,1
4765,1
4766,1
4767,8
4768,8
4769,8
4770,1
4771,1
4772,1
4773,4
4774,4
4775,4
4776,3
4777,3
4778,3
4779,2
4780,2
4781,2
4782,3
4783,3
4784,3
4785,2
4786,2
4787,2
4788,5
4789,0
4790,0
4791,1
4792,1
4793,1
4794,9
4795,9
4796,9
4797,3
4798,3
4799,3
4800,7
4801,7
4802,7
4803,7
4804,7
4805,2
4806,7
4807,7
4808,7
4809,3
4810,3
4811,3
4812,4
4813,4
4814,4
4815,8
4816,2
4817,2
4818,2
4819,7
4820,7
4821,4
4822,4
4823,4
4824,7
4825,7
4826,7
4827,1
4828,1
4829,1
4830,2
4831,2
4832,2
4833,7
4834,7
4835,7
4836,5
4837,5
4838,0
4839,3
4840,3
4841,3
4842,3
4843,3
4844,3
4845,7
4846,7
4847,4
4848,2
4849,2
4850,2
4851,8
4852,8
4853,8
4854,7
4855,7
4856,7
4857,8
4858,8
4859,8
4860,9
4861,9
4862,9
4863,0
4864,0
4865,0
4866,2
4867,2
4868,2
4869,7
4870,7
4871,7
4872,7
4873,7
4874,7
4875,9
4876,8
4877,8
4878,5
4879,5
4880,5
4881,1
4882,0
4883,1
4884,3
4885,3
4886,3
4887,2
4888,2
4889,2
4890,1
4891,1
4892,1
4893,4
4894,4
4895,4
4896,2
4897,2
4898,2
4899,9
4900,9
4901,9
4902,8
4903,1
4904,8
4905,1
4906,1
4907,1
4908,8
4909,8
4910,8
4911,8
4912,8
4913,8
4914,8
4915,8
4916,8
4917,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,6
4924,6
4925,6
4926,0
4927,0
4928,0
4929,7
4930,7
4931,7
4932,9
4933,9
4934,9
4935,0
4936,0
4937,0
4938,2
4939,2
4940,2
4941,7
4942,7
4943,7
4944,1
4945,1
4946,1
4947,2
4948,8
4949,8
4950,8
4951,8
4952,8
4953,2
4954,2
4955,2
4956,6
4957,6
4958,6
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,1
4966,1
4967,1
4968,1
4969,1
4970,5
4971,2
4972,2
4973,2
4974,7
4975,7
4976,7
4977,8
4978,8
4979,8
4980,8
4981,8
4982,8
4983,7
4984,7
4985,7
4986,3
4987,3
4988,3
4989,8
4990,8
4991,8
4992,3
4993,3
4994,3
4995,9
4996,9
4997,9
4998,3
4999,7
5000,7
5001,6
5002,0
5003,0
5004,7
5005,7
5006,7
5007,7
5008,7
5009,7
5010,4
5011,7
5012,7
5013,2
5014,2
5015,2
5016,5
5017,5
5018,1
5019,8
5020,8
5021,8
5022,7
5023,7
5024,7
5025,6
5026,6
5027,6
5028,1
5029,1
5030,1
5031,7
5032,7
5033,7
5034,1
5035,1
5036,1
5037,5
5038,5
5039,5
5040,9
5041,9
5042,9
5043,6
5044,6
5045,4
5046,4
5047,4
5048,8
5049,7
5050,7
5051,7
5052,0
5053,0
5054,0
5055,9
5056,9
5057,9
5058,7
5059,7
5060,7
5061,7
5062,7
5063,7
5064,2
5065,2
5066,2
5067,7
5068,7
5069,7
5070,8
5071,8
5072,8
5073,7
5074,7
5075,7
5076,1
5077,1
5078,1
5079,2
5080,2
5081,2
5082,2
5083,7
5084,7
5085,1
5086,1
5087,1
5088,1
5089,3
5090,1
5091,9
5092,9
5093,9
5094,7
5095,7
5096,7
5097,8
5098,5
5099,5
5100,2
5101,2
5102,2
5103,5
5104,5
5105,8
5106,1
5107,1
5108,1
5109,8
5110,8
5111,8
5112,0
5113,0
5114,0
5115,7
5116,7
5117,7
5118,0
5119,0
5120,0
5121,8
5122,8
5123,8
5124,2
5125,2
5126,2
5127,2
5128,2
5129,2
5130,2
5131,2
5132,8
5133,8
5134,5
5135,5
5136,1
5137,1
5138,1
5139,0
5140,0
5141,0
5142,1
5143,1
5144,1
5145,2
5146,2
5147,2
5148,6
5149,6
5150,6
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,4
5158,4
5159,4
5160,6
5161,6
5162,6
5163,6
5164,6
5165,6
5166,7
5167,7
5168,7
5169,6
5170,6
5171,6
5172,7
5173,7
5174,7
5175,7
5176,7
5177,7
5178,2
5179,2
5180,2
5181,5
5182,5
5183,5
5184,3
5185,3
5186,3
5187,2
5188,2
5189,2
5190,3
5191,3
5192,3
5193,2
5194,2
5195,2
5196,8
5197,8
5198,8
5199,6
5200,8
5201,8
5202,2
5203,2
5204,2
5205,8
5206,5
5207,5
5208,7
5209,7
5210,7
5211,7
5212,3
5213,7
5214,1
5215,1
5216,1
5217,0
5218,0
5219,0
5220,1
5221,1
5222,5
5223,5
5224,2
5225,8
5226,3
5227,3
5228,3
5229,7
5230,7
5231,7
5232,2
5233,2
5234,2
5235,1
5236,1
5237,1
5238,5
5239,5
5240,5
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,9
5248,9
5249,9
5250,3
5251,6
5252,6
5253,8
5254,8
5255,8
5256,3
5257,3
5258,3
5259,6
5260,6
5261,6
5262,3
5263,3
5264,3
5265,1
5266,1
5267,1
5268,4
5269,4
5270,4
5271,8
5272,8
5273,8
5274,1
5275,1
5276,1
5277,7
5278,7
5279,4
5280,8
5281,5
5282,8
5283,2
5284,2
5285,2
5286,4
5287,4
5288,4
5289,6
5290,8
5291,6
5292,0
5293,1
5294,0
5295,0
5296,0
5297,0
5298,9
5299,9
5300,9
5301,1
5302,1
5303,1
5304,7
5305,7
5306,7
5307,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,5
5314,5
5315,5
5316,1
5317,1
5318,1
5319,6
5320,6
5321,6
5322,0
5323,0
5324,0
5325,8
5326,8
5327,2
5328,7
5329,7
5330,7
5331,9
5332,9
5333,8
5334,7
5335,7
5336,7
5337,1
5338,1
5339,1
5340,8
5341,5
5342,5
5343,1
5344,1
5345,1
5346,2
5347,2
5348,2
5349,7
5350,7
5351,7
5352,1
5353,1
5354,1
5355,4
5356,7
5357,4
5358,2
5359,2
5360,2
5361,9
5362,9
5363,9
5364,8
5365,8
5366,8
5367,8
5368,8
5369,8
5370,1
5371,1
5372,1
5373,9
5374,9
5375,9
5376,5
5377,5
5378,5
5379,7
5380,7
5381,7
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,9
5389,9
5390,9
5391,8
5392,8
5393,9
5394,7
5395,7
5396,7
5397,8
5398,8
5399,8
5400,7
5401,7
5402,7
5403,8
5404,8
5405,8
5406,3
5407,3
5408,3
5409,6
5410,6
5411,6
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,3
5419,3
5420,3
5421,4
5422,4
5423,4
5424,3
5425,3
5426,3
5427,9
5428,9
5429,9
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,9
5443,9
5444,9
5445,2
5446,2
5447,2
5448,7
5449,7
5450,7
5451,8
5452,8
5453,8
5454,7
5455,7
5456,7
5457,0
5458,0
5459,0
5460,6
5461,0
5462,6
5463,1
5464,1
5465,1
5466,5
5467,5
5468,3
5469,8
5470,8
5471,8
5472,2
5473,2
5474,2
5475,8
5476,6
5477,6
5478,3
5479,3
5480,3
5481,5
5482,5
5483,5
5484,3
5485,3
5486,3
5487,4
5488,4
5489,4
5490,9
5491,9
5492,9
5493,0
5494,0
5495,0
5496,3
5497,3
5498,3
5499,0
5500,0
5501,0
5502,7
5503,7
5504,7
5505,1
5506,1
5507,1
5508,9
5509,9
5510,9
5511,0
5512,0
5513,0
5514,1
5515,1
5516,1
5517,2
5518,2
5519,2
5520,0
5521,0
5522,0
5523,7
5524,7
5525,7
5526,4
5527,6
5528,6
5529,2
5530,2
5531,2
5532,0
5533,0
5534,0
5535,7
5536,7
5537,7
5538,0
5539,0
5540,0
5541,3
5542,3
5543,3
5544,9
5545,9
5546,9
5547,7
5548,7
5549,7
5550,8
5551,8
5552,8
5553,2
5554,2
5555,2
5556,3
5557,3
5558,3
5559,8
5560,8
5561,8
5562,3
5563,4
5564,6
5565,2
5566,2
5567,2
5568,2
5569,2
5570,7
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,8
5578,8
5579,8
5580,1
5581,1
5582,1
5583,0
5584,0
5585,0
5586,8
5587,8
5588,8
5589,2
5590,2
5591,2
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,1
5599,2
5600,1
5601,1
5602,1
5603,1
5604,9
5605,9
5606,9
5607,3
5608,3
5609,3
5610,7
5611,7
5612,7
5613,3
5614,3
5615,3
5616,5
5617,5
5618,5
5619,1
5620,1
5621,1
5622,2
5623,2
5624,2
5625,3
5626,3
5627,3
5628,1
5629,1
5630,1
5631,7
5632,7
5633,7
5634,9
5635,9
5636,9
5637,8
5638,8
5639,8
5640,1
5641,1
5642,1
5643,7
5644,7
5645,7
5646,8
5647,8
5648,8
5649,5
5650,5
5651,5
5652,7
5653,7
5654,7
5655,9
5656,9
5657,9
5658,2
5659,2
5660,2
5661,3
5662,3
5663,3
5664,9
5665,9
5666,9
5667,0
5668,0
5669,0
5670,1
5671,1
5672,1
5673,9
5674,9
5675,9
5676,2
5677,2
5678,2
5679,1
5680,1
5681,1
5682,7
5683,7
5684,7
5685,5
5686,5
5687,5
5688,8
5689,8
5690,8
5691,0
5692,0
5693,0
5694,3
5695,3
5696,3
5697,5
5698,5
5699,5
5700,7
5701,7
5702,7
5703,4
5704,4
5705,3
5706,6
5707,6
5708,6
5709,8
5710,8
5711,8
5712,7
5713,7
5714,7
5715,7
5716,7
5717,7
5718,3
5719,3
5720,3
5721,8
5722,8
5723,8
5724,2
5725,2
5726,2
5727,3
5728,3
5729,3
5730,7
5731,7
5732,7
5733,5
5734,5
5735,4
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,9
5743,9
5744,9
5745,7
5746,7
5747,7
5748,1
5749,1
5750,1
5751,6
5752,6
5753,6
5754,2
5755,2
5756,2
5757,2
5758,2
5759,2
5760,1
5761,1
5762,1
5763,1
5764,1
5765,1
5766,9
5767,9
5768,9
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,5
5776,5
5777,5
5778,1
5779,1
5780,1
5781,8
5782,8
5783,8
5784,1
5785,1
5786,1
5787,8
5788,5
5789,5
5790,8
5791,8
5792,8
5793,3
5794,3
